Value,Timestamp
True,2022-11-02T22:25:17.5078144-07:00
True,2022-11-02T22:25:17.5246336-07:00
True,2022-11-02T22:25:17.5413760-07:00
True,2022-11-02T22:25:17.5581568-07:00
True,2022-11-02T22:25:17.5749632-07:00
True,2022-11-02T22:25:17.5917184-07:00
True,2022-11-02T22:25:17.6084864-07:00
True,2022-11-02T22:25:17.6251904-07:00
True,2022-11-02T22:25:17.6419712-07:00
True,2022-11-02T22:25:17.6586752-07:00
True,2022-11-02T22:25:17.6754944-07:00
True,2022-11-02T22:25:17.6922368-07:00
True,2022-11-02T22:25:17.7090688-07:00
True,2022-11-02T22:25:17.7258624-07:00
True,2022-11-02T22:25:17.7426176-07:00
True,2022-11-02T22:25:17.7595392-07:00
True,2022-11-02T22:25:17.7762176-07:00
True,2022-11-02T22:25:17.7931136-07:00
True,2022-11-02T22:25:17.8098176-07:00
True,2022-11-02T22:25:17.8265728-07:00
True,2022-11-02T22:25:17.8433280-07:00
True,2022-11-02T22:25:17.8600448-07:00
True,2022-11-02T22:25:17.8767872-07:00
True,2022-11-02T22:25:17.8935168-07:00
True,2022-11-02T22:25:17.9103744-07:00
True,2022-11-02T22:25:17.9270784-07:00
True,2022-11-02T22:25:17.9437824-07:00
True,2022-11-02T22:25:17.9607552-07:00
True,2022-11-02T22:25:17.9774464-07:00
True,2022-11-02T22:25:17.9942912-07:00
True,2022-11-02T22:25:18.0111872-07:00
True,2022-11-02T22:25:18.0278528-07:00
True,2022-11-02T22:25:18.0446208-07:00
True,2022-11-02T22:25:18.0615168-07:00
True,2022-11-02T22:25:18.0782976-07:00
True,2022-11-02T22:25:18.0950784-07:00
True,2022-11-02T22:25:18.1119360-07:00
True,2022-11-02T22:25:18.1287296-07:00
True,2022-11-02T22:25:18.1454720-07:00
True,2022-11-02T22:25:18.1622144-07:00
True,2022-11-02T22:25:18.1791616-07:00
True,2022-11-02T22:25:18.1958784-07:00
True,2022-11-02T22:25:18.2128000-07:00
True,2022-11-02T22:25:18.4561152-07:00
True,2022-11-02T22:25:18.4569728-07:00
True,2022-11-02T22:25:18.4736768-07:00
True,2022-11-02T22:25:18.4904832-07:00
True,2022-11-02T22:25:18.5072128-07:00
True,2022-11-02T22:25:18.5239936-07:00
True,2022-11-02T22:25:18.5407360-07:00
True,2022-11-02T22:25:18.5575936-07:00
True,2022-11-02T22:25:18.5744768-07:00
True,2022-11-02T22:25:18.5911296-07:00
True,2022-11-02T22:25:18.6079360-07:00
True,2022-11-02T22:25:18.6247552-07:00
True,2022-11-02T22:25:18.6414848-07:00
True,2022-11-02T22:25:18.6581888-07:00
True,2022-11-02T22:25:18.6750464-07:00
True,2022-11-02T22:25:18.6918144-07:00
True,2022-11-02T22:25:18.7085952-07:00
True,2022-11-02T22:25:18.7253376-07:00
True,2022-11-02T22:25:18.7422592-07:00
True,2022-11-02T22:25:18.7590656-07:00
True,2022-11-02T22:25:18.7758592-07:00
True,2022-11-02T22:25:18.7926784-07:00
True,2022-11-02T22:25:18.8093568-07:00
True,2022-11-02T22:25:18.8263040-07:00
True,2022-11-02T22:25:18.8429824-07:00
True,2022-11-02T22:25:18.8598656-07:00
True,2022-11-02T22:25:18.8766848-07:00
True,2022-11-02T22:25:18.8936064-07:00
True,2022-11-02T22:25:18.9102336-07:00
True,2022-11-02T22:25:18.9271424-07:00
True,2022-11-02T22:25:18.9439232-07:00
True,2022-11-02T22:25:18.9608320-07:00
True,2022-11-02T22:25:18.9776000-07:00
True,2022-11-02T22:25:18.9943424-07:00
True,2022-11-02T22:25:19.0111616-07:00
True,2022-11-02T22:25:19.0278272-07:00
True,2022-11-02T22:25:19.0445824-07:00
True,2022-11-02T22:25:19.0612736-07:00
True,2022-11-02T22:25:19.0780032-07:00
True,2022-11-02T22:25:19.0947200-07:00
True,2022-11-02T22:25:19.1115776-07:00
True,2022-11-02T22:25:19.1282816-07:00
True,2022-11-02T22:25:19.1450880-07:00
True,2022-11-02T22:25:19.1618688-07:00
True,2022-11-02T22:25:19.1787136-07:00
True,2022-11-02T22:25:19.1955840-07:00
True,2022-11-02T22:25:19.2123904-07:00
True,2022-11-02T22:25:19.4778880-07:00
True,2022-11-02T22:25:19.4787072-07:00
True,2022-11-02T22:25:19.4955392-07:00
True,2022-11-02T22:25:19.5123840-07:00
True,2022-11-02T22:25:19.5291136-07:00
True,2022-11-02T22:25:19.5459840-07:00
True,2022-11-02T22:25:19.5628160-07:00
True,2022-11-02T22:25:19.5795072-07:00
True,2022-11-02T22:25:19.5962880-07:00
True,2022-11-02T22:25:19.6130176-07:00
True,2022-11-02T22:25:19.6297728-07:00
True,2022-11-02T22:25:19.6465024-07:00
True,2022-11-02T22:25:19.6632448-07:00
True,2022-11-02T22:25:19.6800512-07:00
True,2022-11-02T22:25:19.6971392-07:00
True,2022-11-02T22:25:19.7137280-07:00
True,2022-11-02T22:25:19.7307136-07:00
True,2022-11-02T22:25:19.7475072-07:00
True,2022-11-02T22:25:19.7644928-07:00
True,2022-11-02T22:25:19.7809280-07:00
True,2022-11-02T22:25:19.7976704-07:00
True,2022-11-02T22:25:19.8144896-07:00
True,2022-11-02T22:25:19.8314112-07:00
True,2022-11-02T22:25:19.8482816-07:00
True,2022-11-02T22:25:19.8648960-07:00
True,2022-11-02T22:25:19.8815744-07:00
True,2022-11-02T22:25:19.8984448-07:00
True,2022-11-02T22:25:19.9151872-07:00
True,2022-11-02T22:25:19.9321088-07:00
True,2022-11-02T22:25:19.9489024-07:00
True,2022-11-02T22:25:19.9654656-07:00
True,2022-11-02T22:25:19.9822080-07:00
True,2022-11-02T22:25:19.9990784-07:00
True,2022-11-02T22:25:20.0159104-07:00
True,2022-11-02T22:25:20.0326656-07:00
True,2022-11-02T22:25:20.0495104-07:00
True,2022-11-02T22:25:20.0662400-07:00
True,2022-11-02T22:25:20.0830080-07:00
True,2022-11-02T22:25:20.0999168-07:00
True,2022-11-02T22:25:20.1168640-07:00
True,2022-11-02T22:25:20.1337344-07:00
True,2022-11-02T22:25:20.1505664-07:00
True,2022-11-02T22:25:20.1672192-07:00
True,2022-11-02T22:25:20.1839360-07:00
True,2022-11-02T22:25:20.2006272-07:00
True,2022-11-02T22:25:20.2174464-07:00
True,2022-11-02T22:25:20.2341248-07:00
True,2022-11-02T22:25:20.2509184-07:00
True,2022-11-02T22:25:20.2676352-07:00
True,2022-11-02T22:25:20.2844032-07:00
True,2022-11-02T22:25:20.3010944-07:00
True,2022-11-02T22:25:20.3178368-07:00
True,2022-11-02T22:25:20.3345536-07:00
True,2022-11-02T22:25:20.3513600-07:00
True,2022-11-02T22:25:20.3683328-07:00
True,2022-11-02T22:25:20.3849088-07:00
True,2022-11-02T22:25:20.4019712-07:00
True,2022-11-02T22:25:20.4184960-07:00
True,2022-11-02T22:25:20.4353024-07:00
True,2022-11-02T22:25:20.4522112-07:00
True,2022-11-02T22:25:20.4689152-07:00
True,2022-11-02T22:25:20.4858880-07:00
True,2022-11-02T22:25:20.5024384-07:00
True,2022-11-02T22:25:20.5191808-07:00
True,2022-11-02T22:25:20.5359616-07:00
True,2022-11-02T22:25:20.5527424-07:00
True,2022-11-02T22:25:20.5694848-07:00
True,2022-11-02T22:25:20.5863040-07:00
True,2022-11-02T22:25:20.6029696-07:00
True,2022-11-02T22:25:20.6198784-07:00
True,2022-11-02T22:25:20.6364672-07:00
True,2022-11-02T22:25:20.6534272-07:00
True,2022-11-02T22:25:20.6701952-07:00
True,2022-11-02T22:25:20.6868992-07:00
True,2022-11-02T22:25:20.7038464-07:00
True,2022-11-02T22:25:20.7204608-07:00
True,2022-11-02T22:25:20.7371904-07:00
True,2022-11-02T22:25:20.7539200-07:00
True,2022-11-02T22:25:20.7706112-07:00
True,2022-11-02T22:25:20.7873280-07:00
True,2022-11-02T22:25:20.8041472-07:00
True,2022-11-02T22:25:20.8208000-07:00
True,2022-11-02T22:25:20.8376320-07:00
True,2022-11-02T22:25:20.8543360-07:00
True,2022-11-02T22:25:20.8710784-07:00
True,2022-11-02T22:25:20.8877952-07:00
True,2022-11-02T22:25:20.9045248-07:00
True,2022-11-02T22:25:20.9213696-07:00
True,2022-11-02T22:25:20.9379840-07:00
True,2022-11-02T22:25:20.9547008-07:00
True,2022-11-02T22:25:20.9714048-07:00
True,2022-11-02T22:25:20.9882624-07:00
True,2022-11-02T22:25:21.0049152-07:00
True,2022-11-02T22:25:21.0217344-07:00
True,2022-11-02T22:25:21.0383872-07:00
True,2022-11-02T22:25:21.0553472-07:00
True,2022-11-02T22:25:21.0720128-07:00
True,2022-11-02T22:25:21.0888832-07:00
True,2022-11-02T22:25:21.1058560-07:00
True,2022-11-02T22:25:21.1225856-07:00
True,2022-11-02T22:25:21.1393536-07:00
True,2022-11-02T22:25:21.1561600-07:00
True,2022-11-02T22:25:21.1729664-07:00
True,2022-11-02T22:25:21.1896960-07:00
True,2022-11-02T22:25:21.2066816-07:00
True,2022-11-02T22:25:21.2231808-07:00
True,2022-11-02T22:25:21.4578176-07:00
